img_id,correct/wrong,prediction,score(threshold:0.4240000000000003),image_objects,transcription_objects
177583,correct,non_parallel,0.2823833078145981,Ball	Home appliance	Home appliance	Person	Land vehicle	Land vehicle	Land vehicle	Land vehicle	Land vehicle	Land vehicle	Plumbing fixture	Plumbing fixture	Plumbing fixture	Plumbing fixture	Office supplies	Musical instrument	Musical instrument	Vehicle	Vehicle	Vehicle	Vehicle	Vehicle	Vehicle	Weapon	Weapon	Furniture	Furniture	Furniture	Furniture	Furniture	Car	Car	Aircraft	Aircraft	Helmet,Car
177245,wrong,non_parallel,0.425976243353781,Toy	Toy	Bear	Bear	Person	Person	Person	Person	Person	Person	Person	Person	Person	Carnivore	Carnivore	Carnivore	Dessert	Office supplies	Office supplies	Office supplies	Office supplies	Personal care	Fruit	Tableware	Reptile	Reptile	Sculpture	Sculpture	Sculpture	Tree	Footwear	Furniture	Building	Squash	Vegetable	Animal	Animal	Animal	Sandwich,Ant
174777,correct,parallel,0.4554828368127346,Person	Person	Person	Person	Person	Person	Person	Person	Person	Person	Person	Person	Person	Land vehicle	Hat	Hat	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Personal care	Personal care	Musical instrument	Sculpture	Sculpture	Sculpture	Vehicle	Weapon	Weapon	Weapon	Furniture	Building	Luggage and bags,Hat
134109,correct,parallel,0.4345067747360179,Toy	Toy	Toy	Toy	Bird	Glove	Boat	Bear	Bear	Person	Person	Person	Person	Person	Person	Person	Carnivore	Carnivore	Carnivore	Carnivore	Carnivore	Carnivore	Carnivore	Carnivore	Carnivore	Land vehicle	Watercraft	Hat	Hat	Hat	Hat	Office supplies	Office supplies	Tableware	Tableware	Musical instrument	Musical instrument	Musical instrument	Reptile	Reptile	Reptile	Sculpture	Sculpture	Trousers	Trousers	Vehicle	Weapon	Weapon	Weapon	Footwear	Footwear	Footwear	Footwear	Furniture	Furniture	Furniture	Fish	Racket	Racket	Marine mammal	Luggage and bags	Luggage and bags	Animal	Animal	Animal	Animal	Animal	Animal	Animal	Animal	Animal	Aircraft,Ant
57479,wrong,parallel,0.3780139088630676,Toy	Toy	Toy	Bird	Bird	Glove	Ball	Ball	Ball	Ball	Person	Person	Person	Person	Person	Person	Person	Person	Land vehicle	Hat	Hat	Office supplies	Office supplies	Personal care	Sculpture	Sculpture	Sculpture	Sculpture	Vehicle	Weapon	Footwear	Footwear	Squash	Racket	Vegetable	Animal	Animal	Animal	Helmet	Helmet,Man
121682,wrong,parallel,0.3706940859556198,Toy	Person	Person	Person	Person	Person	Person	Person	Carnivore	Carnivore	Land vehicle	Land vehicle	Land vehicle	Office supplies	Office supplies	Office supplies	Personal care	Personal care	Skirt	Skirt	Sculpture	Telephone	Trousers	Trousers	Trousers	Vehicle	Vehicle	Vehicle	Footwear	Footwear	Footwear	Footwear	Furniture	Building	Luggage and bags	Luggage and bags	Luggage and bags	Animal	Animal,Tart
104172,wrong,parallel,0.3885547071695328,Toy	Toy	Toy	Toy	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Drink	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fish	Fish	Squash	Squash	Squash	Squash	Squash	Squash	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Animal	Animal,Hat
67117,correct,parallel,0.4879051651805639,Toy	Toy	Beetle	Drink	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Marine invertebrates	Insect	Invertebrate	Tableware	Flower	Moths and butterflies	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Animal,Tomato
175783,wrong,parallel,0.38103682547807693,Toy	Toy	Person	Person	Person	Person	Person	Person	Person	Carnivore	Carnivore	Drink	Drink	Office supplies	Office supplies	Personal care	Skirt	Skirt	Skirt	Tableware	Tableware	Tableware	Musical instrument	Musical instrument	Reptile	Sculpture	Sculpture	Telephone	Tree	Trousers	Furniture	Building	Luggage and bags	Luggage and bags	Animal	Animal	Animal,Bull
71726,wrong,parallel,0.22418314218521118,Glove	Person	Person	Person	Person	Person	Person	Person	Person	Person	Office supplies	Office supplies	Office supplies	Personal care	Musical instrument	Sculpture	Telephone	Trousers	Furniture	Furniture	Furniture	Building	Racket	Luggage and bags,Man
131969,correct,parallel,0.47076859476145816,Glove	Ball	Person	Person	Person	Person	Person	Person	Person	Hat	Hat	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Personal care	Personal care	Personal care	Personal care	Musical instrument	Musical instrument	Musical instrument	Musical instrument	Telephone	Telephone	Telephone	Weapon	Furniture	Building	Racket	Luggage and bags	Animal	Helmet	Helmet,Owl
56844,wrong,parallel,0.30431312322616577,Person	Person	Person	Person	Person	Person	Person	Land vehicle	Hat	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Personal care	Musical instrument	Sculpture	Trousers	Trousers	Vehicle	Furniture	Furniture	Helmet,Car
149644,correct,parallel,0.4687120318412781,Toy	Bird	Glove	Glove	Glove	Person	Person	Person	Person	Person	Person	Person	Person	Person	Carnivore	Carnivore	Land vehicle	Land vehicle	Land vehicle	Hat	Office supplies	Office supplies	Office supplies	Personal care	Personal care	Musical instrument	Musical instrument	Reptile	Reptile	Sculpture	Sculpture	Sculpture	Sculpture	Telephone	Trousers	Vehicle	Vehicle	Vehicle	Weapon	Weapon	Weapon	Weapon	Footwear	Furniture	Furniture	Building	Racket	Animal	Animal	Animal	Car	Aircraft	Helmet	Helmet,Hat
35108,correct,non_parallel,0.36244962245617596,Toy	Toy	Toy	Bear	Person	Person	Person	Person	Person	Carnivore	Land vehicle	Land vehicle	Dessert	Hat	Hat	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Personal care	Skirt	Bed	Tableware	Musical instrument	Musical instrument	Musical instrument	Musical instrument	Musical instrument	Musical instrument	Sculpture	Telephone	Telephone	Vehicle	Vehicle	Vehicle	Weapon	Weapon	Footwear	Furniture	Furniture	Furniture	Furniture	Furniture	Building	Marine mammal	Luggage and bags	Animal	Animal	Animal	Car	Aircraft,Book	Hat	Bus
87591,wrong,parallel,0.3785260810562406,Toy	Toy	Toy	Toy	Bird	Bird	Glove	Home appliance	Bear	Person	Person	Person	Person	Person	Person	Carnivore	Carnivore	Carnivore	Carnivore	Carnivore	Carnivore	Land vehicle	Drink	Drink	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Personal care	Skirt	Skirt	Tableware	Tableware	Tableware	Tableware	Musical instrument	Musical instrument	Musical instrument	Musical instrument	Sculpture	Sculpture	Sculpture	Sculpture	Telephone	Telephone	Tree	Tree	Trousers	Trousers	Trousers	Vehicle	Vehicle	Weapon	Footwear	Footwear	Footwear	Furniture	Furniture	Kitchen appliance	Luggage and bags	Luggage and bags	Luggage and bags	Animal	Animal	Animal	Animal	Animal	Animal	Animal	Aircraft	Aircraft,Boy	Jeans
51122,wrong,parallel,0.42267919331789017,Toy	Toy	Bird	Glove	Ball	Home appliance	Home appliance	Boat	Bear	Person	Person	Person	Carnivore	Land vehicle	Land vehicle	Watercraft	Dessert	Dessert	Hat	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Personal care	Marine invertebrates	Invertebrate	Tableware	Musical instrument	Reptile	Reptile	Sculpture	Seafood	Telephone	Trousers	Vehicle	Vehicle	Vehicle	Weapon	Turtle	Footwear	Footwear	Furniture	Furniture	Building	Building	Fish	Squash	Racket	Vegetable	Shellfish	Marine mammal	Marine mammal	Luggage and bags	Animal	Animal	Animal	Car	Aircraft	Aircraft	Helmet,Tart
132724,wrong,non_parallel,0.46174661815166473,Toy	Toy	Bird	Home appliance	Bear	Carnivore	Land vehicle	Dessert	Dessert	Dessert	Plumbing fixture	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Fruit	Tableware	Tableware	Tableware	Musical instrument	Telephone	Telephone	Vehicle	Flower	Furniture	Furniture	Furniture	Furniture	Building	Vegetable	Kitchen appliance	Luggage and bags	Luggage and bags	Animal	Animal	Car	Sandwich,Food
171486,wrong,parallel,0.3436625897884369,Toy	Toy	Bird	Glove	Ball	Person	Person	Person	Carnivore	Land vehicle	Dessert	Drink	Hat	Office supplies	Office supplies	Personal care	Personal care	Personal care	Skirt	Skirt	Skirt	Fruit	Marine invertebrates	Invertebrate	Tableware	Tableware	Musical instrument	Musical instrument	Reptile	Sculpture	Seafood	Telephone	Trousers	Vehicle	Weapon	Footwear	Footwear	Footwear	Footwear	Footwear	Racket	Racket	Shellfish	Marine mammal	Luggage and bags	Luggage and bags	Animal	Aircraft,Ball
2842,wrong,parallel,0.32205634371137026,Toy	Toy	Home appliance	Bear	Person	Person	Person	Person	Person	Person	Person	Person	Person	Person	Person	Carnivore	Land vehicle	Dessert	Dessert	Drink	Hat	Hat	Office supplies	Office supplies	Office supplies	Personal care	Personal care	Fruit	Tableware	Musical instrument	Sculpture	Sculpture	Telephone	Vehicle	Weapon	Footwear	Footwear	Furniture	Squash	Vegetable	Marine mammal	Kitchen appliance	Luggage and bags	Animal	Animal	Animal,Man	Woman
52099,wrong,non_parallel,0.46221964085220973,Toy	Bird	Home appliance	Boat	Bear	Person	Person	Person	Carnivore	Carnivore	Land vehicle	Land vehicle	Watercraft	Clock	Dessert	Dessert	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Marine invertebrates	Bed	Insect	Invertebrate	Table	Tableware	Musical instrument	Musical instrument	Musical instrument	Musical instrument	Reptile	Sculpture	Seafood	Telephone	Telephone	Telephone	Telephone	Tree	Tree	Trousers	Vehicle	Vehicle	Weapon	Weapon	Turtle	Furniture	Furniture	Furniture	Furniture	Furniture	Building	Building	Fish	Moths and butterflies	Squash	Racket	Vegetable	Shellfish	Marine mammal	Kitchen appliance	Luggage and bags	Luggage and bags	Luggage and bags	Animal	Animal	Car	Aircraft,Ant
161590,wrong,parallel,0.372069388628006,Toy	Toy	Bird	Ball	Home appliance	Boat	Bear	Person	Carnivore	Land vehicle	Watercraft	Clock	Dessert	Dessert	Dessert	Dessert	Dessert	Hat	Office supplies	Office supplies	Office supplies	Skirt	Marine invertebrates	Insect	Invertebrate	Tableware	Musical instrument	Reptile	Sculpture	Sculpture	Telephone	Tree	Tree	Vehicle	Weapon	Flower	Flower	Furniture	Furniture	Building	Building	Fish	Moths and butterflies	Squash	Vegetable	Marine mammal	Kitchen appliance	Animal	Car	Aircraft	Helmet,Bee
118783,correct,non_parallel,0.3691342771053314,Toy	Toy	Toy	Bird	Bird	Home appliance	Bear	Person	Person	Person	Carnivore	Land vehicle	Clock	Clock	Dessert	Dessert	Dessert	Drink	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Fruit	Marine invertebrates	Insect	Insect	Invertebrate	Invertebrate	Tableware	Musical instrument	Reptile	Reptile	Sculpture	Sculpture	Telephone	Telephone	Telephone	Tree	Vehicle	Weapon	Turtle	Footwear	Flower	Furniture	Furniture	Furniture	Building	Building	Fish	Fish	Moths and butterflies	Moths and butterflies	Marine mammal	Kitchen appliance	Luggage and bags	Animal	Animal	Animal	Aircraft,Tie
177371,wrong,parallel,0.29174569249153137,Ball	Home appliance	Home appliance	Home appliance	Person	Land vehicle	Land vehicle	Land vehicle	Land vehicle	Land vehicle	Watercraft	Plumbing fixture	Plumbing fixture	Plumbing fixture	Plumbing fixture	Musical instrument	Musical instrument	Vehicle	Vehicle	Vehicle	Vehicle	Vehicle	Weapon	Weapon	Furniture	Furniture	Furniture	Building	Car	Car	Aircraft,Car
93398,wrong,parallel,0.3608251214027405,Toy	Toy	Bird	Bear	Person	Person	Person	Person	Person	Person	Person	Person	Carnivore	Carnivore	Dessert	Dessert	Dessert	Drink	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Personal care	Personal care	Marine invertebrates	Invertebrate	Invertebrate	Invertebrate	Tableware	Tableware	Tableware	Musical instrument	Musical instrument	Reptile	Sculpture	Sculpture	Seafood	Seafood	Seafood	Telephone	Weapon	Footwear	Furniture	Vegetable	Shellfish	Shellfish	Shellfish	Luggage and bags	Animal	Animal	Animal	Animal,Candy
129171,wrong,non_parallel,0.4725904472902898,Toy	Toy	Ball	Person	Person	Person	Person	Person	Person	Person	Person	Person	Person	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Personal care	Personal care	Skirt	Skirt	Trousers	Trousers	Trousers	Vehicle	Footwear	Furniture	Furniture	Furniture	Building	Luggage and bags	Aircraft,Refrigerator
82378,wrong,parallel,0.3010110855102539,Toy	Toy	Toy	Toy	Home appliance	Home appliance	Person	Person	Person	Person	Person	Person	Person	Person	Person	Person	Clock	Dessert	Dessert	Dessert	Dessert	Dessert	Drink	Drink	Drink	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Personal care	Marine invertebrates	Invertebrate	Tableware	Tableware	Tableware	Tableware	Musical instrument	Sculpture	Sculpture	Sculpture	Sculpture	Telephone	Telephone	Tree	Tree	Tree	Tree	Tree	Tree	Flower	Flower	Flower	Flower	Furniture	Furniture	Furniture	Building	Fish	Kitchen appliance	Luggage and bags	Animal	Animal,Ski
70789,correct,non_parallel,0.3979460150003433,Toy	Bird	Glove	Ball	Home appliance	Home appliance	Boat	Person	Person	Person	Person	Carnivore	Carnivore	Land vehicle	Watercraft	Dessert	Dessert	Dessert	Drink	Plumbing fixture	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Personal care	Skirt	Skirt	Fruit	Marine invertebrates	Invertebrate	Tableware	Musical instrument	Reptile	Sculpture	Sculpture	Seafood	Telephone	Telephone	Telephone	Telephone	Trousers	Vehicle	Vehicle	Weapon	Footwear	Furniture	Furniture	Furniture	Furniture	Building	Building	Fish	Racket	Shellfish	Marine mammal	Kitchen appliance	Kitchen appliance	Luggage and bags	Luggage and bags	Animal	Animal	Car	Aircraft	Aircraft,Pen
5126,correct,parallel,0.4653182774782181,Person	Person	Person	Person	Person	Person	Person	Office supplies	Office supplies	Office supplies	Personal care	Personal care	Musical instrument	Trousers	Trousers	Luggage and bags	Luggage and bags	Luggage and bags,Hat
31575,correct,non_parallel,0.40616875246238154,Toy	Bird	Glove	Ball	Home appliance	Boat	Person	Person	Person	Person	Carnivore	Carnivore	Carnivore	Land vehicle	Land vehicle	Watercraft	Dessert	Couch	Hat	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Table	Tableware	Musical instrument	Musical instrument	Musical instrument	Reptile	Sculpture	Telephone	Telephone	Trousers	Trousers	Vehicle	Vehicle	Weapon	Footwear	Footwear	Footwear	Furniture	Furniture	Building	Racket	Luggage and bags	Luggage and bags	Luggage and bags	Animal	Animal	Animal	Animal	Car,Hat	Laptop
177903,correct,parallel,0.4324372934336464,Toy	Bird	Home appliance	Home appliance	Boat	Land vehicle	Watercraft	Clock	Beetle	Beetle	Dessert	Dessert	Dessert	Dessert	Dessert	Plumbing fixture	Office supplies	Office supplies	Personal care	Fruit	Fruit	Fruit	Fruit	Fruit	Marine invertebrates	Marine invertebrates	Marine invertebrates	Marine invertebrates	Marine invertebrates	Marine invertebrates	Marine invertebrates	Insect	Insect	Insect	Insect	Insect	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Table	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Reptile	Sculpture	Seafood	Seafood	Seafood	Seafood	Seafood	Seafood	Vehicle	Weapon	Footwear	Footwear	Footwear	Furniture	Furniture	Building	Squash	Squash	Racket	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Vegetable	Shellfish	Shellfish	Shellfish	Shellfish	Shellfish	Shellfish	Kitchen appliance	Animal	Animal	Animal	Animal	Animal	Animal	Animal	Car	Sandwich	Sandwich	Sandwich,Ice cream	Cream
69965,wrong,parallel,0.38270497653163277,Toy	Toy	Home appliance	Home appliance	Boat	Boat	Boat	Person	Person	Person	Person	Person	Person	Carnivore	Carnivore	Land vehicle	Watercraft	Watercraft	Watercraft	Clock	Clock	Dessert	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Marine invertebrates	Invertebrate	Tableware	Tableware	Musical instrument	Musical instrument	Musical instrument	Musical instrument	Reptile	Telephone	Telephone	Telephone	Telephone	Telephone	Telephone	Telephone	Telephone	Telephone	Vehicle	Vehicle	Vehicle	Vehicle	Weapon	Weapon	Furniture	Furniture	Furniture	Furniture	Furniture	Building	Kitchen appliance	Animal	Animal	Animal	Animal	Aircraft	Aircraft	Aircraft,Calculator	Person
12181,wrong,parallel,0.4122531935572624,Toy	Bird	Person	Person	Clock	Clock	Clock	Dessert	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Musical instrument	Musical instrument	Musical instrument	Sculpture	Telephone	Telephone	Telephone	Telephone	Telephone	Telephone	Telephone	Telephone	Telephone	Vehicle	Furniture	Building	Building	Building	Luggage and bags	Animal	Animal	Aircraft	Helmet,Hat
130239,correct,non_parallel,0.3924010973475278,Toy	Toy	Toy	Toy	Home appliance	Person	Person	Person	Person	Person	Person	Person	Person	Person	Person	Person	Person	Land vehicle	Drink	Hat	Office supplies	Personal care	Personal care	Skirt	Skirt	Skirt	Skirt	Tableware	Tableware	Tableware	Musical instrument	Musical instrument	Sculpture	Tree	Trousers	Trousers	Trousers	Trousers	Trousers	Vehicle	Footwear	Furniture	Furniture	Furniture	Kitchen appliance	Luggage and bags	Luggage and bags	Luggage and bags	Animal,Bee	Beer	Ant
11674,wrong,parallel,0.41079634535277243,Toy	Toy	Toy	Bird	Home appliance	Home appliance	Home appliance	Person	Person	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Drink	Drink	Drink	Drink	Plumbing fixture	Plumbing fixture	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Fruit	Fruit	Marine invertebrates	Invertebrate	Invertebrate	Table	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Musical instrument	Musical instrument	Musical instrument	Sculpture	Sculpture	Seafood	Telephone	Tree	Tree	Tree	Weapon	Footwear	Flower	Flower	Flower	Furniture	Furniture	Furniture	Furniture	Building	Fish	Squash	Vegetable	Shellfish	Kitchen appliance	Luggage and bags	Luggage and bags	Animal	Animal	Animal	Sandwich,Container	Hat
164559,correct,parallel,0.4619058333337307,Toy	Beetle	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Office supplies	Office supplies	Office supplies	Fruit	Fruit	Fruit	Fruit	Fruit	Fruit	Marine invertebrates	Marine invertebrates	Marine invertebrates	Marine invertebrates	Marine invertebrates	Marine invertebrates	Marine invertebrates	Marine invertebrates	Marine invertebrates	Insect	Insect	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Reptile	Reptile	Seafood	Seafood	Seafood	Seafood	Seafood	Seafood	Seafood	Seafood	Seafood	Seafood	Seafood	Seafood	Turtle	Flower	Flower	Squash	Vegetable	Vegetable	Vegetable	Vegetable	Shellfish	Shellfish	Shellfish	Shellfish	Shellfish	Shellfish	Shellfish	Shellfish	Shellfish	Shellfish	Shellfish	Shellfish	Animal	Animal	Animal	Animal	Animal	Animal	Animal	Animal	Animal	Animal	Animal	Animal	Sandwich	Sandwich	Sandwich,Food
105700,correct,non_parallel,0.29715925455093384,Toy	Bird	Bird	Home appliance	Home appliance	Home appliance	Home appliance	Home appliance	Person	Person	Person	Person	Land vehicle	Clock	Dessert	Dessert	Dessert	Drink	Drink	Drink	Drink	Drink	Plumbing fixture	Plumbing fixture	Office supplies	Office supplies	Personal care	Personal care	Personal care	Skirt	Skirt	Skirt	Fruit	Fruit	Fruit	Fruit	Marine invertebrates	Insect	Insect	Invertebrate	Invertebrate	Invertebrate	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Tableware	Seafood	Telephone	Telephone	Tree	Tree	Tree	Vehicle	Footwear	Footwear	Flower	Flower	Furniture	Building	Building	Fish	Moths and butterflies	Moths and butterflies	Vegetable	Vegetable	Vegetable	Shellfish	Kitchen appliance	Kitchen appliance	Kitchen appliance	Kitchen appliance	Luggage and bags	Animal	Animal	Animal,Ski
143720,wrong,parallel,0.3904919698834419,Toy	Toy	Bird	Bird	Bird	Bird	Glove	Ball	Home appliance	Home appliance	Boat	Boat	Bear	Bear	Person	Person	Carnivore	Carnivore	Traffic sign	Land vehicle	Land vehicle	Watercraft	Watercraft	Clock	Beetle	Dessert	Dessert	Dessert	Dessert	Dessert	Hat	Hat	Office supplies	Fruit	Fruit	Marine invertebrates	Marine invertebrates	Marine invertebrates	Insect	Insect	Invertebrate	Invertebrate	Invertebrate	Tableware	Tableware	Tableware	Musical instrument	Reptile	Reptile	Sculpture	Sculpture	Sculpture	Seafood	Seafood	Telephone	Tree	Vehicle	Vehicle	Weapon	Weapon	Turtle	Turtle	Flower	Flower	Furniture	Building	Fish	Fish	Fish	Fish	Moths and butterflies	Moths and butterflies	Squash	Squash	Racket	Vegetable	Vegetable	Shellfish	Shellfish	Marine mammal	Marine mammal	Marine mammal	Luggage and bags	Animal	Animal	Animal	Animal	Animal	Animal	Car	Aircraft	Helmet	Helmet,Skull
171350,correct,parallel,0.4855013843625784,Toy	Toy	Toy	Toy	Person	Person	Person	Person	Person	Person	Person	Person	Person	Carnivore	Hat	Office supplies	Personal care	Personal care	Skirt	Trousers	Trousers	Trousers	Footwear	Footwear	Footwear	Animal,Hat
130355,wrong,parallel,0.3224448755754929,Toy	Bird	Bird	Bear	Person	Person	Person	Carnivore	Traffic sign	Beetle	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Marine invertebrates	Marine invertebrates	Marine invertebrates	Marine invertebrates	Marine invertebrates	Insect	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Invertebrate	Sculpture	Sculpture	Sculpture	Sculpture	Sculpture	Sculpture	Tree	Tree	Tree	Tree	Tree	Tree	Flower	Flower	Flower	Flower	Flower	Building	Building	Building	Building	Fish	Fish	Animal	Animal	Animal	Animal	Animal	Animal,Bat	Girl	Suit
108182,wrong,parallel,0.41287075051751254,Toy	Bird	Boat	Boat	Bear	Person	Person	Person	Person	Person	Person	Person	Person	Carnivore	Land vehicle	Watercraft	Watercraft	Drink	Hat	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Personal care	Personal care	Skirt	Tableware	Tableware	Musical instrument	Musical instrument	Reptile	Sculpture	Sculpture	Telephone	Vehicle	Vehicle	Weapon	Weapon	Footwear	Furniture	Squash	Vegetable	Luggage and bags	Animal	Animal	Animal	Animal	Aircraft,Hat	Ant
172147,wrong,parallel,0.41603632271289825,Toy	Toy	Toy	Toy	Toy	Bird	Bird	Bird	Bird	Ball	Home appliance	Home appliance	Bear	Bear	Bear	Person	Person	Carnivore	Carnivore	Carnivore	Carnivore	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Dessert	Drink	Hat	Hat	Plumbing fixture	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Fruit	Marine invertebrates	Marine invertebrates	Insect	Invertebrate	Invertebrate	Tableware	Tableware	Tableware	Tableware	Musical instrument	Reptile	Sculpture	Seafood	Seafood	Tree	Tree	Weapon	Turtle	Footwear	Flower	Flower	Flower	Flower	Furniture	Building	Fish	Fish	Moths and butterflies	Squash	Racket	Vegetable	Vegetable	Shellfish	Shellfish	Luggage and bags	Animal	Animal	Animal	Animal	Animal	Sandwich,Cheese
113005,correct,non_parallel,0.30813491344451904,Ball	Home appliance	Person	Person	Person	Person	Person	Land vehicle	Land vehicle	Land vehicle	Land vehicle	Land vehicle	Land vehicle	Land vehicle	Office supplies	Personal care	Table	Tableware	Tableware	Tableware	Vehicle	Vehicle	Vehicle	Vehicle	Vehicle	Vehicle	Vehicle	Furniture	Furniture	Car,Man
6303,correct,parallel,0.45696526020765305,Toy	Home appliance	Person	Person	Person	Person	Person	Person	Person	Carnivore	Carnivore	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Personal care	Musical instrument	Musical instrument	Reptile	Reptile	Telephone	Telephone	Telephone	Telephone	Telephone	Telephone	Telephone	Telephone	Vehicle	Weapon	Furniture	Building	Building	Animal	Animal	Animal	Aircraft,Hat
69912,wrong,parallel,0.41080499947204707,Toy	Bird	Glove	Glove	Home appliance	Person	Person	Person	Person	Person	Person	Person	Person	Person	Person	Land vehicle	Land vehicle	Land vehicle	Clock	Dessert	Drink	Hat	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Fruit	Marine invertebrates	Insect	Invertebrate	Tableware	Tableware	Musical instrument	Musical instrument	Musical instrument	Musical instrument	Musical instrument	Reptile	Reptile	Reptile	Sculpture	Sculpture	Sculpture	Sculpture	Sculpture	Sculpture	Tree	Vehicle	Vehicle	Vehicle	Vehicle	Vehicle	Weapon	Weapon	Weapon	Weapon	Weapon	Weapon	Weapon	Weapon	Weapon	Footwear	Flower	Furniture	Furniture	Moths and butterflies	Squash	Racket	Vegetable	Luggage and bags	Luggage and bags	Animal	Animal	Animal	Animal	Animal	Car	Car	Aircraft	Aircraft,Ant
54507,correct,parallel,0.44331299886107445,Person	Person	Person	Person	Couch	Couch	Couch	Office supplies	Office supplies	Office supplies	Office supplies	Bed	Bed	Bed	Bed	Bed	Bed	Table	Table	Table	Table	Table	Table	Table	Trousers	Furniture	Furniture	Furniture	Furniture	Furniture	Furniture	Furniture	Furniture	Furniture	Furniture	Furniture	Furniture	Building	Building	Luggage and bags,Door
173265,wrong,parallel,0.3769421192973473,Toy	Toy	Home appliance	Home appliance	Person	Person	Clock	Clock	Clock	Dessert	Dessert	Dessert	Dessert	Drink	Drink	Drink	Plumbing fixture	Office supplies	Office supplies	Office supplies	Office supplies	Office supplies	Tableware	Tableware	Tableware	Tableware	Tableware	Sculpture	Telephone	Tree	Tree	Vehicle	Weapon	Furniture	Furniture	Furniture	Building	Building	Kitchen appliance	Kitchen appliance	Aircraft,Bee	Beer
